,eq,60N,60S
1980-12-31,-31.984896721649424,59.02448005901724,-15.878067584745484
1981-01-01,-32.23162401991129,58.15279519211905,-15.190685796344024
1981-01-02,-32.18189453038287,57.192533225750715,-14.936598233440249
1981-01-03,-32.0450326315837,56.213340106091,-14.656016744873993
1981-01-04,-32.00756264162918,58.20151974781146,-14.372069045589223
1981-01-05,-31.926422956049038,58.253645340409726,-14.069682964841691
1981-01-06,-32.144766506339025,58.13277855650758,-14.226159807200023
1981-01-07,-31.98317419134183,57.96027337457445,-14.03771583619691
1981-01-08,-32.17814168248652,59.1666072305846,-13.01219658594148
1981-01-09,-32.29034383681597,61.737373287809746,-12.65454704216676
1981-01-10,-32.72957679732099,61.49607426101249,-12.99341871919159
1981-01-11,-32.33506389518346,59.947970350352236,-12.236464268179354
1981-01-12,-32.510293612579574,60.82807824793185,-12.438975626587782
1981-01-13,-32.41361658603556,60.29227999292198,-12.988143847547878
1981-01-14,-32.07256885864999,60.446338816118505,-12.409032277869278
1981-01-15,-32.21277683533539,62.01443940293305,-11.56819745503561
1981-01-16,-32.10515971944277,63.710835198431276,-11.326307392713174
1981-01-17,-32.075158391323484,62.92384771531189,-11.256013294413465
1981-01-18,-32.30757734414162,60.5751067332832,-11.087059336254205
1981-01-19,-31.90050199471381,57.799452460826096,-11.223283849934612
1981-01-20,-32.14342888125459,53.988780919130335,-11.12761890913654
1981-01-21,-32.44893404974498,50.55471807723656,-10.57772651291356
1981-01-22,-31.749315087343582,47.77960054330591,-10.95681489905245
1981-01-23,-32.0508408573268,44.42041782641741,-11.034648392354292
1981-01-24,-31.51271249978785,39.14374197852843,-9.940868943811926
1981-01-25,-31.68326864930049,35.665775741830515,-8.664522479452865
1981-01-26,-32.256198420844385,34.03472905561913,-8.411435911455206
1981-01-27,-32.37533521368229,35.76594052325997,-7.745748152149101
1981-01-28,-32.85543611103887,33.00256989040163,-6.859066714846954
1981-01-29,-32.83153856448341,29.816798996486575,-7.704206015512884
1981-01-30,-31.89842093614658,26.26587895103324,-7.558057374377343
1981-01-31,-31.75926683349757,21.145475816611853,-7.3196444887306145
1981-02-01,-31.279924074219938,18.36187359626044,-7.0980317240848665
1981-02-02,-30.76398724996083,20.22717498063657,-6.512243215470104
1981-02-03,-30.94612684218568,22.079414806418058,-6.130177412341325
1981-02-04,-31.45941318957915,12.994100739779501,-6.008451929410476
1981-02-05,-30.634431729891247,7.81061673732355,-5.331373427245183
1981-02-06,-30.7457609793996,0.6031093059676652,-5.035631423117558
1981-02-07,-30.488603910216863,2.811807795652314,-4.727046709104534
1981-02-08,-30.06647667077809,13.313191445033855,-4.197658106923922
1981-02-09,-29.941437088916768,18.452708913287147,-3.690230495024023
1981-02-10,-29.659703990499057,16.771387047940337,-3.020927493744603
1981-02-11,-29.539346070276498,14.211804333636621,-2.2603697323916436
1981-02-12,-29.028941234117728,11.41175923920269,-1.8929081969837236
1981-02-13,-28.5329831994573,5.689776708551536,-1.2969170089853004
1981-02-14,-28.525045591792978,4.423170706030469,-0.5722009224335965
1981-02-15,-28.96872707138236,9.282445349137758,0.3142509861964405
1981-02-16,-29.080942165119666,11.84457174496289,0.4802054706036975
1981-02-17,-28.508928442563068,14.450681662848723,1.4260247295373751
1981-02-18,-28.652440669787786,17.98798845552695,2.168899245957305
1981-02-19,-28.86725352371143,16.068733426809736,2.1781226163743903
1981-02-20,-28.66884223367958,17.09661109333146,2.821605809974796
1981-02-21,-29.28943905091661,17.069821017201605,3.5230923880078078
1981-02-22,-29.078569301332333,17.78287405600344,3.6791309156571637
1981-02-23,-29.414378957150664,18.658119642008366,3.989555698884908
1981-02-24,-29.274050124510225,16.640754170383524,4.4717913413725805
1981-02-25,-29.453825277818634,16.895431347733062,4.2311268464360285
1981-02-26,-29.654923975747092,16.48572148017989,4.632381697500793
1981-02-27,-29.339973012686713,16.18965362787299,4.79995002555504
1981-02-28,-29.259667852542332,12.924302501634193,4.568862746262295
1981-03-01,-29.61644731145063,9.938027319509963,4.436970517872215
1981-03-02,-29.614842386602874,5.4503791090451825,4.509981154863223
1981-03-03,-29.30889340089522,1.2272191985231635,5.128787074767722
1981-03-04,-29.226018219076096,0.0921386503004932,5.526163607857125
1981-03-05,-29.13898404991769,0.5034945351097844,6.889509615874582
1981-03-06,-29.332253565822757,4.949331848984355,7.809506591180504
1981-03-07,-29.14333251337279,9.19082893837964,9.27627960208964
1981-03-08,-29.40175333021371,11.827854452576759,9.487573747001614
1981-03-09,-28.389822141291024,11.119725424591362,9.144207988484755
1981-03-10,-28.231681608449335,7.854991798295332,8.227238265078245
1981-03-11,-27.756155430682906,5.524412374141328,7.490438357070757
1981-03-12,-27.539495323603546,5.1510433651745045,8.828896015738382
1981-03-13,-27.936024985461998,4.99092656070299,9.21232517837313
1981-03-14,-28.066662848675435,6.666761215111387,9.528000774248868
1981-03-15,-28.4204645016223,9.708039110438829,10.611163707352567
1981-03-16,-28.459805487688172,11.831899399146259,10.910214940759017
1981-03-17,-28.29866602847461,10.89538520168576,11.523958710460988
1981-03-18,-28.953624621729713,12.438403671185982,12.433208252522817
1981-03-19,-28.685549813753124,12.895535425418846,13.161498961468997
1981-03-20,-28.63942197616824,12.250327619351035,13.943705589672696
1981-03-21,-29.133074943390522,9.380205711934265,14.161053340714325
1981-03-22,-28.93571326818149,10.132676944860206,13.457960291067858
1981-03-23,-28.94837431021474,10.704800247855363,12.032057181323278
1981-03-24,-28.766254002382347,10.073225330196768,11.164889829333536
1981-03-25,-28.648351591166925,11.581121729543396,12.233267142167433
1981-03-26,-28.860674846973865,12.804304165637424,12.952422528672187
1981-03-27,-29.069940731027753,13.92910584176477,13.242100346479083
1981-03-28,-28.980640103088465,15.093093131696929,12.485601951449112
1981-03-29,-29.12895797845049,15.295045631348692,12.80077040903447
1981-03-30,-28.974280718406366,16.31696857334106,14.263824131502838
1981-03-31,-29.049371190848152,16.81989640006411,15.536297831029852
1981-04-01,-28.759657102769765,16.683423260009913,14.885173537613479
1981-04-02,-29.036789358813124,15.62463446331503,13.671700321283003
1981-04-03,-29.00263641207324,15.915110683370006,13.90318769935485
1981-04-04,-28.934603216786435,15.557212347005052,16.439627151810807
1981-04-05,-28.952527096049508,15.181641258756914,19.896399146244296
1981-04-06,-28.9730505752199,15.172663739785804,22.683187560922054
1981-04-07,-29.252243758336263,14.30892643154177,23.970758907990874
1981-04-08,-29.280294497541508,14.180481185477372,24.46454710898783
1981-04-09,-29.41992479652434,13.361094032378384,25.710782154853316
1981-04-10,-30.269470988699283,14.160547729383365,26.192031739685458
1981-04-11,-30.220280385310346,12.498359812668628,25.393391305359728
1981-04-12,-30.194775459228374,10.577207361852595,25.135131655096792
1981-04-13,-30.475075153815652,10.08354974780814,24.971441417287938
1981-04-14,-30.81123170106237,9.822037279133232,25.94093365483797
1981-04-15,-30.9114050593183,9.711635546759197,27.29976569354314
1981-04-16,-31.052330913807687,9.584850791031597,28.85317505112913
1981-04-17,-31.257511658061794,11.293423561507403,28.20057602405759
1981-04-18,-31.34575376807027,12.371720451747441,25.62625236122582
1981-04-19,-30.84030412565227,12.462092398396381,22.947492280852867
1981-04-20,-31.210176251256932,10.917468528383148,21.39596004156999
1981-04-21,-30.93977311153683,8.857000998210218,21.409767765528986
1981-04-22,-30.602539460967847,7.6235425308741585,22.59634295114198
1981-04-23,-30.593225159349256,7.152628921144624,24.43204420369966
1981-04-24,-30.65150825643639,7.461159305487196,26.364243216684024
1981-04-25,-31.054654045291166,7.4357179147367365,26.69885484778147
1981-04-26,-31.13262465136631,6.7309337528456625,25.953846151758324
1981-04-27,-31.276668051065588,7.092508265189015,25.326618356456606
1981-04-28,-31.326419319352528,7.936225178335148,26.882885588899647
1981-04-29,-31.28241870584096,8.684646734354114,29.358347059653287
1981-04-30,-31.083074045104823,8.165809161064358,30.944670378392832
1981-05-01,-31.761986425031274,6.455921162633316,33.87891323008136
1981-05-02,-31.8118058918811,6.012791200910931,37.589671713422284
1981-05-03,-32.24145929194087,4.908104029233662,39.535401876992964
1981-05-04,-32.32568286028185,4.60820848838987,40.47195835788179
1981-05-05,-32.73946612737501,4.569134589246627,41.36533318697396
1981-05-06,-32.90616019750574,3.8533406818783664,41.58060798513655
1981-05-07,-33.03997216117491,3.4014432354589603,42.843815808082454
1981-05-08,-33.17257510957837,2.460500751777738,42.01916870263617
1981-05-09,-33.27359779077683,2.4229667087319706,39.17591789676299
1981-05-10,-33.29019533702191,1.5579871777563816,36.09272920931311
1981-05-11,-33.34608193188974,1.0763876715679161,34.6063477631711
1981-05-12,-32.952770055785074,0.28970728059596845,34.64218829720357
1981-05-13,-33.166829133399524,-0.27221447096987744,36.34657439676874
1981-05-14,-33.6394666568124,-0.5374951361358077,37.92588128026135
1981-05-15,-33.601457367968806,-1.1223622022899429,39.40557853997016
1981-05-16,-33.57302739668704,-1.2192523368041384,39.65240884112632
1981-05-17,-34.135828602378574,-0.5731495212914104,40.31569891940379
1981-05-18,-34.125821152761034,-0.8516252829150882,41.84779772901705
1981-05-19,-34.187333921580404,-1.309624575761237,44.70395595722712
1981-05-20,-34.29716089310761,-1.33884299018662,46.87123322559498
1981-05-21,-34.70785997723616,-1.5003752654605818,47.978345536259766
1981-05-22,-34.68521415760043,-2.6013850082463503,49.120494265249
1981-05-23,-34.96087071915382,-3.4668684312665663,50.3700427585597
1981-05-24,-34.605810350365,-4.046113876083079,51.62881414417442
1981-05-25,-34.88721126441898,-4.712676226718168,52.5874048604241
1981-05-26,-35.054910360846506,-5.23111935084293,53.38448998925811
1981-05-27,-35.202633029512945,-5.787482040741131,53.63509243949647
1981-05-28,-34.983778740576824,-5.412885991100419,53.8398724388916
1981-05-29,-34.86128714396196,-5.63427630746362,53.39053529258453
1981-05-30,-34.98123151182785,-5.324794881152801,53.02011661861996
1981-05-31,-34.94271221568336,-5.6668863784859,53.70973940981217
1981-06-01,-34.80897859862011,-5.24639164488032,53.78442917719959
1981-06-02,-35.071708614254725,-5.445132504976616,54.134767475509456
1981-06-03,-35.18452150640571,-5.7317538887848025,51.69904759392494
1981-06-04,-34.98936138152865,-6.219820449743055,49.12897112689254
1981-06-05,-35.42718414602967,-6.764964716950389,50.09644755646435
1981-06-06,-35.27882315580412,-6.929565885083411,51.0740255839606
1981-06-07,-35.355703793104624,-6.787050913486703,53.454176559707285
1981-06-08,-35.72080383973076,-7.037003214423872,53.90253331059441
1981-06-09,-35.375547774593265,-7.065064999080266,52.73444425884186
1981-06-10,-35.528564923609046,-8.0398733880515,51.23094517863107
1981-06-11,-35.43180210720493,-8.066363147089861,52.09472878756571
1981-06-12,-35.061279322242655,-7.978397530260506,53.16138067890625
1981-06-13,-34.69095300871195,-7.874795243394859,53.68052210902048
1981-06-14,-34.18556013520294,-7.6387370425918375,54.36674815693816
1981-06-15,-33.89559905463459,-8.095546973219014,55.11717324542746
1981-06-16,-34.55860727164003,-7.9812074153905,55.851946131926766
1981-06-17,-33.246865480779206,-8.31378215104734,56.123930125453576
1981-06-18,-32.89659435961578,-8.93620467610078,55.84220515676975
1981-06-19,-32.76602314891471,-8.585659431789454,55.14326192890751
1981-06-20,-30.8043007507652,-9.246418998777518,55.01468684668436
1981-06-21,-30.730278972594796,-9.483625986528196,57.49828524769949
1981-06-22,-30.5047279100333,-9.514160884177082,58.98301764491488
1981-06-23,-29.970867780220612,-9.813736642395629,59.620894792859495
1981-06-24,-29.091499141095106,-9.854803582076654,60.54972732273321
1981-06-25,-27.910092335608812,-9.9397352935899,59.84037406267231
1981-06-26,-28.44491467537964,-10.562090442061987,59.13774015548523
1981-06-27,-27.138098849639725,-10.426714626195299,58.822965512367205
1981-06-28,-26.78733045724958,-10.67253375270019,56.925331759251776
1981-06-29,-25.596251790237954,-10.174749023382772,56.5313988761247
1981-06-30,-25.230494387193083,-9.961264368562224,57.74612980158282
1981-07-01,-23.930411231389364,-10.610551717804869,58.82426786068909
1981-07-02,-23.461724850217703,-10.837577418396789,60.230664609057506
1981-07-03,-22.31556949754075,-10.237597236519877,60.91109381529749
1981-07-04,-22.611502320272713,-10.65615206753401,60.630997905498674
1981-07-05,-21.898006979353056,-10.59577489279664,58.742278331805004
1981-07-06,-21.2750052525391,-9.989056198548786,58.23141748150256
1981-07-07,-21.60103645396876,-9.840470820709484,59.76062126586294
1981-07-08,-20.664963804183692,-10.360460450228258,60.53300278004837
1981-07-09,-20.66454024846826,-10.592960700550588,59.22282298823096
1981-07-10,-20.67645340626009,-10.507894099154884,61.8839893717198
1981-07-11,-21.149534859125925,-10.399872219489891,63.6634832291971
1981-07-12,-20.78507043047365,-9.804966096794315,62.74767926412148
1981-07-13,-19.959300104459363,-9.653921887710787,60.435342830143696
1981-07-14,-20.133100010676873,-9.914619540498437,60.33265826966901
1981-07-15,-19.908606325983396,-9.304347038610263,63.45541164277942
1981-07-16,-19.474761147718226,-8.337080142088086,64.74226129788143
1981-07-17,-18.958590790649648,-8.493818671790393,63.22637218265064
1981-07-18,-18.640703234306656,-8.474214782849433,63.4639518583867
1981-07-19,-18.16656122666672,-8.278295541992097,64.35755216804297
1981-07-20,-18.759294717634155,-7.9241450790207475,65.4924109862057
1981-07-21,-18.274708459302158,-7.968697606614599,65.31423675772322
1981-07-22,-18.31869056345149,-8.014320923331534,65.20719081470696
1981-07-23,-18.253900970350823,-8.282442146672729,64.57551223228947
1981-07-24,-17.397492392703512,-8.26508249633406,63.64219043196859
1981-07-25,-17.466009904894392,-8.430603965044211,63.82157927042944
1981-07-26,-17.188545439245527,-8.106463932007248,64.23794425476
1981-07-27,-16.78904846596909,-7.8785504228631105,64.30017142065175
1981-07-28,-16.73474933340081,-7.496248617140515,62.796396110035836
1981-07-29,-16.86678404098996,-7.3744929692380525,61.40073351354474
1981-07-30,-16.858777778403006,-7.487990764369868,62.2361541848415
1981-07-31,-16.726053804145906,-7.357471457923921,64.45184325034116
1981-08-01,-16.65305137458845,-7.063108822614302,64.48760013531712
1981-08-02,-16.246038346430804,-6.797443015546395,63.72670807933375
1981-08-03,-16.3049535026677,-6.1975836833311115,65.25790767753506
1981-08-04,-15.272539696430389,-6.587646171680421,67.35145500434179
1981-08-05,-16.166875649752857,-5.994815141705068,69.54795326187886
1981-08-06,-15.633450367608143,-5.948576053005652,69.20578484294384
1981-08-07,-15.514713793677808,-5.886456965003519,69.79119171324031
1981-08-08,-15.867282575722028,-5.824360346197406,70.41174647600373
1981-08-09,-15.856323994033994,-5.249177954351546,69.76121934524883
1981-08-10,-15.379078124096715,-4.944511724873704,69.41572509955301
1981-08-11,-15.38727960340768,-4.6850331905977605,68.56775419735821
1981-08-12,-14.957886279550685,-4.515120866948452,68.94820663517663
1981-08-13,-15.314304766127984,-3.903817009724617,70.13337766531237
1981-08-14,-15.32798994416602,-3.4621889833453143,70.24255700585321
1981-08-15,-15.683880866583518,-2.6637353681018747,73.99385595726133
1981-08-16,-15.53343856747297,-2.78154517884513,76.59245793730067
1981-08-17,-16.585827344030832,-2.516031434014299,76.416966583695
1981-08-18,-16.586096909449044,-2.4951743881287016,76.4043105696994
1981-08-19,-17.29917446975445,-2.008907423404111,75.34427515001136
1981-08-20,-17.663689814118296,-1.0119938345674524,74.06592488151553
1981-08-21,-17.232813178998825,-0.8687315204919055,73.99580413234227
1981-08-22,-17.492886277020084,-1.053529605711098,73.13129139130326
1981-08-23,-18.53046732279798,-0.5848376040466324,73.67218177371453
1981-08-24,-19.446350429674467,-0.5103429186503766,74.3990421703762
1981-08-25,-20.34783836652316,-0.5066413550358779,72.48169801362904
1981-08-26,-21.21727015513653,-0.5184840126005528,72.98759342534284
1981-08-27,-21.858465670056635,-0.16191045100217588,72.20793026396598
1981-08-28,-22.155740845022926,-1.0057188922596465,71.87121110649649
1981-08-29,-22.564542159046493,-0.6643213319642837,75.27660647379227
1981-08-30,-22.471470990456655,-0.2015560371131,77.92408236961906
1981-08-31,-23.10600303457034,0.5312775177962444,79.66461994904992
1981-09-01,-23.23185912860803,1.1910966164449641,80.0284763744247
1981-09-02,-23.13307520982299,1.5838695595466565,78.50254353730767
1981-09-03,-23.559054584841945,1.9693209774874303,77.61680071640558
1981-09-04,-23.837026519663535,1.961637564022044,77.28731567137223
1981-09-05,-23.403674231544535,2.9328026698190546,75.49908381611868
1981-09-06,-23.635259759111403,3.6950782136089715,74.95132207515216
1981-09-07,-24.51162309144233,4.839461113484489,76.40268781650215
1981-09-08,-24.585105538171998,5.150211903849178,74.95019335431533
1981-09-09,-24.47596155149333,5.401855237037954,67.70414490355165
1981-09-10,-24.949691960608305,5.736621662301822,63.453751674188815
1981-09-11,-24.61872879138239,5.4263867142680695,68.99680812772675
1981-09-12,-25.007808545169123,5.772738946746587,70.07633775933716
1981-09-13,-25.12159234998388,6.061263438578351,66.73542508579229
1981-09-14,-25.38143722590295,6.693581323768497,67.5906994245869
1981-09-15,-24.928474149615827,6.992233346558079,72.07845352432876
1981-09-16,-24.761674610235893,7.389360316575976,72.38192592861282
1981-09-17,-24.759013642425856,6.748119070035546,71.28233386146584
1981-09-18,-24.81465726025607,7.729894749356472,65.5603721014369
1981-09-19,-25.776934175414947,7.831464186925371,62.20214492383328
1981-09-20,-26.22855974225842,8.017187713068772,61.69584749855969
1981-09-21,-26.144290725614688,8.521461713831508,58.85218570150526
1981-09-22,-26.687648339160884,8.964407894572222,54.60988827699765
1981-09-23,-27.047508308507958,9.723698474181868,49.84449160540834
1981-09-24,-25.998431001233964,9.99718506996306,51.48072126259342
1981-09-25,-27.50235343829105,10.67720924050236,52.346950662201586
1981-09-26,-26.981536279938524,10.479688117931808,52.81448725542263
1981-09-27,-27.056864460368036,10.806755650496159,56.13117610916543
1981-09-28,-26.722230110930763,10.811418485995933,56.02930501923512
1981-09-29,-26.136819943801125,10.195790970942136,56.23575173086041
1981-09-30,-25.46579193855447,9.761453871501491,59.685421121501314
1981-10-01,-25.330257777641517,9.900339723757185,61.07386026550775
1981-10-02,-25.81960133171471,9.539391405455273,58.972046218822086
1981-10-03,-25.346213861868982,9.54236843934963,60.39487973001389
1981-10-04,-24.79405070625787,9.10696705623683,59.35173891192614
1981-10-05,-24.339841239217655,9.57670567068147,56.119165247568766
1981-10-06,-23.719745290484784,9.938036457071302,54.78730489910003
1981-10-07,-23.35704623168165,10.985852989718882,52.88635279080503
1981-10-08,-22.725619835751562,10.907997334516894,54.36299590342731
1981-10-09,-22.428170236710592,11.505613089046545,51.30281415138059
1981-10-10,-21.923957416407042,12.076907872916145,50.364961630922906
1981-10-11,-21.52473950414496,12.056003543462003,49.46631316533887
1981-10-12,-21.008032973551064,13.072263804624242,50.26427405709096
1981-10-13,-20.756834206770694,14.126032784803762,49.47745220054922
1981-10-14,-20.33524970806998,14.755051351328472,44.91592777475641
1981-10-15,-19.95446944487519,17.13215432246985,43.02011152876035
1981-10-16,-19.060467259404653,18.862264098306614,43.092025325326105
1981-10-17,-18.165289262849964,21.066121602987092,40.467191081412224
1981-10-18,-17.301058314155366,22.4325109689992,43.15335170359516
1981-10-19,-16.83728659903803,23.89359401036416,44.22921350431457
1981-10-20,-15.928565165831623,24.632919037458006,43.12712591423213
1981-10-21,-15.107528966620617,24.958536226558422,42.1844753021931
1981-10-22,-14.866636362582751,23.176625439510595,41.973059594807964
1981-10-23,-13.79399967918522,22.608430297282325,43.02963765096281
1981-10-24,-12.964111690343326,23.68552627765833,46.55529616249978
1981-10-25,-12.046875305632852,24.146148070555018,48.35352078496683
1981-10-26,-11.458419859148215,22.82888414710564,49.22229984089406
1981-10-27,-11.256196895647507,20.769564118601426,45.37931300028035
1981-10-28,-10.322753400138835,21.175344798713862,43.26264196047669
1981-10-29,-9.979040211263415,21.057504853823882,42.362330316608386
1981-10-30,-8.603938416953717,21.327357446702813,40.94069372260801
1981-10-31,-8.288289469976716,22.051269503904322,38.22918575484234
1981-11-01,-7.609473677237446,22.829043650165413,36.02595727731248
1981-11-02,-7.285994177538295,23.643896823483075,34.854924872534546
1981-11-03,-6.3534367462391605,25.041406154135263,33.044752428330575
1981-11-04,-5.579431088360187,26.83054933671995,28.251281568079087
1981-11-05,-4.700135780475966,28.0998173516022,26.37156005026518
1981-11-06,-4.757472234479659,27.909002230459617,23.03886930190779
1981-11-07,-3.9298263468228245,27.67129516475101,19.72539986131283
1981-11-08,-3.579466113859333,27.400842566014674,19.4671128571338
1981-11-09,-3.303458176056017,26.32508733938529,16.733942155396367
1981-11-10,-2.89224237801676,25.1044137882097,15.562489087932976
1981-11-11,-2.7567458696475713,22.079203149744153,16.11449730324534
1981-11-12,-1.8493743199062225,20.809249033583797,15.41398141271121
1981-11-13,-0.9960675517295213,19.992147833763713,10.774552783412753
1981-11-14,-0.9194036654692977,19.439844400433792,5.94367970328648
1981-11-15,-0.21243339638499883,19.429309527095374,3.4877065062504107
1981-11-16,0.19209140132802574,19.28298700199484,0.8876694376063025
1981-11-17,0.8755242353116328,19.214271120999452,-0.2980295365720882
1981-11-18,1.5418076627854842,19.94875058031053,-1.794546300942903
1981-11-19,2.7968202475086708,18.623489958635854,-4.270565238085102
1981-11-20,3.129792603907953,21.405034240894448,-7.358458245258244
1981-11-21,3.8015940678076507,23.277811121512503,-8.623481234786352
1981-11-22,4.21696923945958,26.231260033829273,-9.039015571002851
1981-11-23,4.303865756844889,28.089747267901664,-9.489618538547916
1981-11-24,4.437502427266514,29.084944737640548,-9.940583929515437
1981-11-25,4.451886513403768,30.467030707530714,-10.73421297189053
1981-11-26,5.507882104669674,28.171226829566354,-11.066270941401541
1981-11-27,5.280179487469244,27.344717189265634,-10.801108595585461
1981-11-28,4.274556432869991,27.35621032751874,-10.717471901224508
1981-11-29,3.860171142579807,23.664720095977543,-11.09725279232824
1981-11-30,4.260998248077178,19.85183293876525,-10.462168595247745
1981-12-01,3.8996076152159977,16.324267739726537,-10.957800103622846
1981-12-02,4.662270947017416,12.589804090803176,-11.229149208556667
1981-12-03,4.918872687288533,5.9153874291566355,-10.891158068700731
1981-12-04,5.195683943634863,0.13447870034061232,-11.661674848252797
1981-12-05,5.719797967266123,-1.42027887530812,-11.788344490974785
1981-12-06,5.987646836274091,1.336598784133327,-11.61910435743859
1981-12-07,5.816425844051918,4.476254812742352,-12.12113128606402
1981-12-08,5.023252231161059,9.424493514317438,-12.074057181485077
1981-12-09,5.4187356420137505,9.928390408042143,-12.289539308342032
1981-12-10,5.366893731759238,14.631617187863005,-12.45899705689893
1981-12-11,3.79740404281275,19.210336820129335,-12.588657277557532
1981-12-12,4.7584987528387925,20.811409434252365,-12.277396616084648
1981-12-13,4.397413210901278,23.488264001645078,-11.898157339073771
1981-12-14,4.091787686980117,26.319940656938424,-12.046623046074657
1981-12-15,4.06304785102098,28.249486297769973,-12.297684038442801
1981-12-16,3.9321861371086153,31.2949142715033,-13.234788857244101
1981-12-17,2.9888538174970876,33.69529521397196,-13.67260506660224
1981-12-18,2.6927675170799708,36.41212780158446,-13.802302135371614
1981-12-19,1.481181378235783,33.625036462163735,-13.538205182407076
1981-12-20,0.3567492993134001,32.110235834575995,-13.838737233467235
1981-12-21,-0.06051006313654348,27.833375979583423,-13.741752193017696
1981-12-22,0.34697129186643677,25.320821103563453,-13.364933188788678
1981-12-23,0.5378496661745357,25.750260714248856,-13.13757839078466
1981-12-24,-0.14532751527548607,31.414856578760375,-13.113902065822197
1981-12-25,0.626824686154532,34.31530005438574,-12.56141938431701
1981-12-26,0.09090525370868618,37.778607771988945,-12.972459275880004
1981-12-27,0.9618643712500465,37.80534310598029,-13.362150974141505
1981-12-28,0.47905585005032486,35.841897763868786,-13.61841947867143
1981-12-29,0.47479360541964527,34.09043358838819,-13.308207156733046
1981-12-30,-1.497476554103093,35.0590448363886,-12.559980442264152
1981-12-31,-2.620268636558773,35.64428914207084,-13.399179813353518
